Distance,Angle,Velocity,Label
0.328125,15.5129,-1.44531,1
0.441406,-21.0,0.351562,0
0.300781,-23.891,0.351562,0
0.289062,99.6786,-0.390625,1
0.554688,-22.5231,-0.195312,0
0.382812,170.41,-0.976562,1
0.289062,72.5798,-0.234375,1
0.503906,-20.1632,-0.273438,0
0.253906,94.1336,-0.507812,1
0.464844,9.18585,-0.234375,1
0.398438,63.857,-0.234375,1
0.472656,116.237,-0.78125,1
0.550781,-17.6494,-0.273438,0
0.457031,-21.0169,-0.195312,0
0.652344,-24.1629,0.234375,0
0.332031,181.238,-0.390625,1
0.464844,195.973,-0.351562,1
0.476562,-19.9548,0.234375,0
0.265625,85.4157,-0.351562,1
0.398438,193.918,-0.429688,1
0.480469,14.4649,-0.78125,1
0.425781,-23.614,-0.0390625,0
0.246094,172.098,-0.3125,1
0.417969,15.0887,-0.664062,1
0.570312,-19.4978,-0.117188,0
0.433594,-23.4729,-0.078125,0
0.492188,-18.4199,0.117188,0
0.289062,-11.4681,-0.351562,1
0.539062,-23.677,0.0,0
0.453125,-17.7118,0.273438,0
0.542969,-22.9288,-0.117188,0
0.207031,182.54,-0.3125,1
0.507812,-14.2176,0.0,0
0.246094,7.61803,-0.390625,1
0.652344,-19.2087,0.0390625,0
0.308594,-23.8375,0.351562,0
0.574219,-17.9524,0.078125,0
0.304688,-18.9811,0.0,0
0.441406,172.435,-0.351562,1
0.195312,-22.614,-0.234375,1
0.234375,176.312,-0.46875,1
0.394531,-22.4834,0.195312,0
0.535156,-21.238,-0.273438,0
0.277344,6.44115,-0.15625,1
0.3125,98.5028,-1.36719,1
0.394531,193.801,-1.25,1
0.449219,115.26,-0.234375,1
0.320312,95.0194,-1.71875,1
0.261719,173.728,-0.195312,1
0.496094,-18.8148,-0.3125,0
0.386719,13.8932,-0.507812,1
0.375,-25.7715,0.0,0
0.238281,8.24476,-0.273438,1
0.527344,-23.4157,-0.15625,0
0.269531,175.71,-0.3125,1
0.429688,-29.0095,0.0,0
0.257812,190.512,-0.15625,1
0.476562,-24.5083,-0.0390625,0
0.410156,106.711,-1.91406,1
0.242188,92.1459,-0.703125,1
0.449219,-23.1226,0.351562,0
0.578125,-16.6777,-0.351562,0
0.367188,201.503,-1.60156,1
0.511719,-21.208,-0.234375,0
0.257812,95.0879,-1.05469,1
0.238281,70.0713,-0.273438,1
0.703125,-12.7001,0.0,0
0.359375,12.1254,-0.976562,1
0.457031,88.3789,-0.625,1
0.53125,-18.8924,-0.273438,0
0.289062,72.5798,-0.234375,1
0.472656,-29.1356,0.273438,0
0.226562,87.6336,-0.546875,1
0.382812,-24.8528,0.390625,0
0.402344,-19.8543,-0.234375,0
0.421875,20.1297,-1.60156,1
0.488281,100.296,-0.234375,1
0.507812,-19.2106,-0.3125,0
0.234375,-2.5677,-0.234375,1
0.476562,-21.5611,0.351562,0
0.703125,-12.7001,0.0,0
0.476562,167.846,-0.195312,1
0.335938,-17.2096,-1.875,1
0.433594,-23.4729,-0.078125,0
0.535156,-19.676,0.15625,0
0.277344,6.60834,-0.15625,1
0.433594,-19.689,0.3125,0
0.644531,-18.5416,0.234375,0
0.429688,83.4321,-0.664062,1
0.296875,22.7353,-0.15625,1
0.488281,-22.5175,-0.15625,0
0.539062,-20.9195,-0.0390625,0
0.476562,149.634,-0.15625,1
0.539062,-11.4431,0.0,0
0.234375,8.16173,-0.3125,1
0.292969,92.9966,-1.52344,1
0.253906,1.21882,-0.625,1
0.261719,7.34468,-0.3125,1
0.535156,-23.4691,-0.078125,0
0.550781,-26.7934,0.0,0
0.296875,193.807,-0.234375,1
0.285156,193.061,-0.234375,1
0.265625,178.613,-0.507812,1
0.441406,-20.5176,-0.195312,0
0.398438,100.903,-2.10938,1
0.625,-18.1934,0.0,0
0.359375,197.444,-0.390625,1
0.363281,-26.3477,0.0,0
0.289062,-25.3432,-0.0390625,0
0.261719,93.1034,-1.09375,1
0.578125,-20.0794,0.195312,0
0.304688,21.6306,-0.234375,1
0.507812,-17.4111,0.273438,0
0.339844,7.00984,-0.859375,1
0.226562,102.038,-0.15625,1
0.554688,-20.5661,-0.117188,0
0.238281,70.0713,-0.273438,1
0.421875,-19.3347,-0.273438,0
0.285156,164.066,-0.195312,1
0.265625,14.7938,-0.195312,1
0.488281,-17.3744,0.351562,0
0.492188,-21.7153,0.429688,0
0.566406,-21.208,0.0,0
0.234375,90.1329,-0.703125,1
0.628906,6.31095,0.0,0
0.238281,167.866,-0.3125,1
0.425781,-20.9345,0.234375,0
0.410156,11.8359,-0.195312,1
0.441406,-26.6466,0.3125,0
0.402344,104.432,-1.40625,1
0.222656,182.41,-0.195312,1
0.546875,-21.8019,-0.3125,0
0.222656,162.233,-0.390625,1
0.519531,-20.1632,0.351562,0
0.375,-30.1637,0.0,0
0.222656,93.5062,-0.15625,1
0.5625,-20.7156,-0.078125,0
0.511719,-18.9072,0.117188,0
0.558594,-18.6966,-0.234375,0
0.296875,19.0995,-0.195312,1
0.3125,-20.1595,-0.15625,0
0.347656,77.7762,-0.351562,1
0.523438,-21.178,-0.0390625,0
