Distance,Angle,Velocity,Label
0.496094,-175.814,-0.195312,0
0.484375,-19.819,0.0390625,0
0.359375,-21.2568,0.0,0
0.417969,-19.4978,0.351562,0
0.234375,-18.2836,0.429688,0
0.414062,-174.016,0.0390625,0
0.210938,-15.5166,0.625,0
0.441406,-18.4586,-0.273438,0
0.316406,-19.9455,0.351562,0
0.382812,-18.4439,-0.234375,0
0.433594,-24.025,0.0390625,0
0.355469,-18.632,-0.234375,0
0.328125,-21.7944,0.351562,0
0.402344,-20.0515,-0.078125,0
0.460938,59.8707,0.0,0
0.496094,-17.8238,-0.15625,0
0.441406,-174.831,0.0,0
0.40625,-19.483,-0.234375,0
0.386719,-20.9663,0.273438,0
0.234375,-18.9737,0.585938,0
0.480469,-19.2087,0.3125,0
0.445312,-23.6236,0.0390625,0
0.367188,-17.8679,-0.195312,0
0.453125,-20.7418,0.0,0
0.386719,-23.0067,0.0,0
0.484375,-20.0013,-0.273438,0
0.488281,-18.3186,-0.3125,0
0.359375,-20.1092,-0.195312,0
0.234375,-23.3034,0.46875,0
0.378906,-21.7567,-0.15625,0
0.5,-16.7891,0.273438,0
