Distance,Angle,Velocity,Label
0.421875,-17.0486,0.390625,0
0.234375,165.159,0.742188,1
0.5,-20.897,0.078125,0
0.234375,87.3133,0.664062,1
0.335938,-23.9637,-0.195312,0
0.339844,-21.0131,0.351562,0
0.335938,-19.0477,-0.078125,0
0.34375,-21.0318,-0.234375,0
0.226562,81.3982,0.429688,1
0.210938,87.6528,1.13281,1
0.414062,-20.54,-0.15625,0
0.222656,-7.58804,0.351562,1
0.355469,161.871,0.507812,1
0.210938,85.7577,0.898438,1
0.457031,-21.7134,0.234375,0
0.214844,67.7019,1.36719,1
0.382812,-16.3895,0.0,0
0.289062,80.1706,1.25,1
0.210938,78.2606,1.91406,1
0.210938,159.997,0.703125,1
0.484375,-20.0013,-0.273438,0
0.378906,-20.7661,-0.117188,0
0.367188,-16.0253,0.390625,0
0.183594,-7.57923,1.05469,1
0.269531,186.985,0.664062,1
0.226562,167.658,0.46875,1
0.296875,64.6839,1.01562,1
0.304688,6.17375,0.273438,1
0.246094,163.112,0.664062,1
0.3125,184.59,0.585938,1
0.1875,-7.62509,1.17188,1
0.34375,-25.1364,0.0,0
0.265625,183.769,0.585938,1
0.320312,64.9872,0.585938,1
0.402344,-21.0937,-0.234375,0
0.25,99.7265,1.01562,1
0.265625,98.9893,0.507812,1
0.21875,170.41,0.664062,1
0.289062,164.525,0.585938,1
0.390625,16.8128,0.742188,1
0.226562,-14.8697,0.585938,1
0.355469,75.5098,0.9375,1
0.214844,77.1995,1.32812,1
0.457031,-21.2868,0.273438,0
0.234375,70.1029,1.21094,1
0.351562,6.36549,0.429688,1
0.222656,69.8256,0.859375,1
0.355469,-6.57138,0.625,1
0.21875,86.7005,0.742188,1
0.230469,89.117,0.625,1
0.273438,69.4246,1.13281,1
0.363281,-19.9064,-0.0390625,0
0.277344,184.291,0.546875,1
0.4375,-20.5549,-0.195312,0
0.226562,62.1892,0.859375,1
0.203125,156.991,0.976562,1
0.449219,-21.6212,-0.15625,0
0.234375,181.277,0.664062,1
0.445312,-12.5102,0.273438,0
0.484375,-19.8804,0.46875,0
0.300781,94.5545,0.625,1
0.21875,177.698,0.585938,1
0.25,78.4445,0.429688,1
0.210938,159.161,0.585938,1
0.324219,154.089,0.664062,1
0.3125,161.298,0.664062,1
0.292969,81.8347,0.859375,1
0.207031,68.3712,1.17188,1
0.285156,159.963,0.46875,1
0.230469,166.826,0.585938,1
0.214844,90.0227,0.585938,1
0.425781,61.9082,0.625,1
0.484375,-16.2164,-0.234375,0
0.304688,78.4249,1.21094,1
0.171875,-20.4821,0.234375,1
0.339844,-20.1819,-0.15625,0
0.238281,153.699,0.507812,1
0.269531,91.1261,0.742188,1
0.445312,62.8004,1.36719,1
0.246094,76.1032,0.976562,1
0.40625,0.51932,0.390625,1
0.203125,160.196,0.664062,1
0.269531,86.2888,0.898438,1
0.40625,-21.0731,-0.234375,0
0.207031,182.403,0.351562,1
0.429688,-19.6333,-0.234375,0
0.207031,59.0566,0.46875,1
0.214844,67.9644,0.898438,1
0.210938,154.703,0.859375,1
0.203125,172.251,0.585938,1
0.246094,168.0,0.390625,1
0.269531,163.896,0.429688,1
0.203125,174.401,0.390625,1
0.226562,92.9861,0.507812,1
0.226562,64.2246,0.507812,1
0.207031,177.6,0.703125,1
0.21875,156.321,0.390625,1
0.488281,-19.925,0.234375,0
0.398438,0.653964,0.273438,1
0.40625,-19.5275,-0.234375,0
0.359375,-7.30414,0.390625,1
0.457031,-19.6073,-0.15625,0
0.222656,177.282,0.546875,1
0.210938,160.762,0.78125,1
0.476562,-19.5572,-0.234375,0
0.265625,94.3089,0.625,1
0.269531,95.5427,0.742188,1
0.332031,66.5633,1.17188,1
0.355469,-20.7698,0.0,0
0.304688,89.3286,0.898438,1
0.210938,180.149,0.820312,1
0.308594,81.7552,0.78125,1
0.21875,169.076,0.429688,1
0.304688,79.716,0.507812,1
0.296875,155.684,0.78125,1
0.238281,88.9596,0.859375,1
0.398438,-19.5609,0.3125,0
0.203125,158.446,0.585938,1
0.371094,-23.7592,-0.195312,0
0.207031,75.2876,0.742188,1
0.277344,157.715,1.01562,1
0.207031,157.906,0.507812,1
0.203125,158.798,1.64062,1
0.234375,66.7499,1.13281,1
0.351562,-17.6164,-0.234375,0
0.394531,-21.1968,0.390625,0
0.203125,60.0202,0.703125,1
0.417969,-20.8764,0.117188,0
0.246094,68.8538,0.390625,1
0.210938,63.0164,0.820312,1
0.394531,-19.5071,0.117188,0
0.488281,-20.4037,-0.195312,0
0.207031,156.773,0.976562,1
0.4375,-16.8238,-0.15625,0
0.382812,66.4222,0.742188,1
0.488281,-21.3375,-0.15625,0
0.214844,89.1187,0.351562,1
0.488281,-19.4626,0.3125,0
0.429688,-18.994,0.390625,0
0.203125,61.509,0.78125,1
0.328125,-24.4949,0.351562,0
0.359375,-20.3888,-0.195312,0
0.238281,81.0992,0.820312,1
0.25,182.281,0.390625,1
0.339844,-24.5314,-0.15625,0
0.226562,-9.85426,0.273438,0
0.5,-16.7379,-0.3125,0
0.214844,169.316,0.546875,1
0.273438,166.618,0.546875,1
0.386719,2.63421,0.507812,1
0.203125,94.7369,0.429688,1
0.203125,160.27,1.21094,1
0.273438,1.63859,0.351562,1
0.238281,184.267,0.664062,1
0.207031,88.2162,0.351562,1
0.363281,-18.4328,-0.195312,0
0.351562,-5.42504,0.546875,1
0.234375,187.613,0.46875,1
0.367188,-18.6117,-0.234375,0
0.226562,91.4269,0.507812,1
0.203125,166.299,0.664062,1
0.339844,76.4794,0.820312,1
0.269531,186.865,0.546875,1
0.242188,157.738,0.742188,1
0.359375,-4.71761,0.195312,1
0.375,-20.9288,0.0390625,0
0.269531,156.559,1.05469,1
0.429688,-20.2359,0.0,0
0.285156,186.98,0.664062,1
0.265625,156.927,0.898438,1
0.222656,72.1119,0.976562,1
0.257812,99.4623,1.01562,1
0.234375,93.8549,0.664062,1
0.226562,163.057,0.625,1
0.351562,-0.911022,0.351562,1
0.378906,-21.1555,0.0,0
0.210938,72.5321,0.742188,1
0.234375,157.857,0.546875,1
0.261719,59.8727,0.390625,1
0.210938,91.2748,1.48438,1
0.25,79.7,0.546875,1
0.296875,68.0172,1.40625,1
0.273438,82.9814,0.429688,1
0.214844,75.0923,0.859375,1
0.203125,177.648,1.01562,1
0.277344,61.6998,0.898438,1
0.480469,-22.0356,0.0390625,0
0.382812,-21.3957,-0.15625,0
0.21875,180.425,1.13281,1
0.464844,-18.4384,0.273438,0
0.261719,95.7219,0.546875,1
0.273438,77.6205,0.546875,1
0.203125,92.4872,0.976562,1
0.265625,62.8141,0.507812,1
0.230469,75.6525,0.703125,1
0.464844,-18.7834,0.429688,0
0.21875,78.0712,1.01562,1
0.222656,89.3915,1.44531,1
0.3125,60.7703,0.46875,1
0.222656,186.255,0.9375,1
0.226562,69.3816,0.9375,1
0.339844,54.1976,0.507812,1
0.320312,182.277,0.625,1
0.222656,159.926,0.585938,1
0.394531,-15.5583,0.0,0
0.367188,-19.0921,-0.273438,0
0.335938,-22.8396,0.0,0
0.253906,89.8356,0.390625,1
0.417969,-6.5925,0.46875,1
0.335938,71.4787,0.546875,1
0.386719,-19.4514,-0.195312,0
0.296875,68.8801,0.820312,1
0.304688,89.4212,0.625,1
0.234375,-4.3668,0.117188,1
0.25,166.815,0.585938,1
0.457031,-20.0534,-0.15625,0
0.390625,-25.8046,0.0,0
0.226562,95.7079,1.05469,1
0.207031,175.926,0.820312,1
0.464844,-17.6751,-0.15625,0
0.234375,66.5061,0.390625,1
0.25,81.8029,0.546875,1
0.496094,-17.8477,-0.273438,0
0.203125,169.99,0.742188,1
0.398438,-20.3608,-0.117188,0
0.398438,-20.4504,-0.273438,0
0.292969,157.166,0.703125,1
0.4375,-22.5648,0.0,0
0.484375,-21.4389,-0.3125,0
0.300781,156.803,0.625,1
0.410156,-34.341,0.0,0
0.429688,-17.3671,-0.234375,0
0.355469,-21.6946,-0.234375,0
0.289062,93.4309,0.429688,1
0.308594,65.6549,0.507812,1
0.464844,-23.7401,-0.15625,0
0.203125,176.55,0.703125,1
0.207031,165.338,0.78125,1
0.363281,85.3859,1.17188,1
0.253906,151.989,0.703125,1
0.324219,92.0637,1.05469,1
0.335938,-18.5268,-0.117188,0
0.492188,-20.4504,0.117188,0
0.234375,79.072,0.625,1
0.246094,69.3424,0.429688,1
0.203125,83.2385,1.64062,1
0.375,-16.5281,-0.195312,0
0.207031,174.816,0.46875,1
0.292969,89.4352,1.64062,1
0.308594,81.9372,0.585938,1
0.234375,162.792,0.351562,1
0.210938,93.282,0.703125,1
0.25,69.8535,0.546875,1
0.230469,160.226,0.507812,1
0.210938,177.487,0.820312,1
0.203125,88.0885,0.859375,1
