Distance,Angle,Velocity,Label
0.433594,-6.95523,0.117188,1
0.496094,-7.75742,0.15625,1
0.257812,-19.5423,0.390625,1
0.359375,-21.2268,-0.195312,0
0.378906,-20.6128,-0.15625,0
0.269531,0.664456,0.117188,1
0.339844,-14.2284,0.117188,1
0.445312,8.73624,0.117188,1
0.351562,-18.7963,-0.195312,0
0.394531,11.5377,0.46875,1
0.25,6.74038,0.429688,1
0.398438,-30.2608,0.0,0
0.472656,-17.8551,-0.117188,0
0.386719,-20.4373,-0.234375,0
0.433594,-16.9115,0.351562,0
0.214844,163.386,0.742188,1
0.203125,72.4771,1.25,1
0.230469,175.309,0.585938,1
0.230469,174.405,0.390625,1
0.371094,-27.2822,0.0,0
0.214844,61.3099,1.09375,1
0.382812,-19.3013,-0.3125,0
0.191406,-1.18908,0.3125,1
0.5,-18.6578,0.195312,0
0.21875,-1.96398,0.3125,1
0.378906,-24.1571,0.0,0
0.347656,-25.723,0.0,0
0.234375,-4.3668,0.117188,1
0.367188,-20.3981,-0.273438,0
0.285156,70.9727,0.46875,1
0.480469,-19.3587,-0.273438,0
0.246094,161.871,0.664062,1
0.417969,-22.3888,-0.078125,0
0.300781,-6.93057,1.25,1
0.308594,-7.52455,0.625,1
0.496094,-18.7612,0.234375,0
0.457031,9.09022,0.234375,1
0.449219,-19.0088,0.390625,0
0.4375,-17.7651,0.3125,0
0.414062,-18.6707,0.390625,0
0.242188,67.5734,0.546875,1
0.378906,-16.9334,0.3125,0
0.355469,-20.7118,-0.15625,0
0.34375,-24.5583,-0.15625,0
0.460938,-16.0581,0.234375,1
0.242188,2.94232,0.78125,1
0.390625,-14.8281,0.234375,1
0.371094,-20.1036,-0.15625,0
0.410156,-6.21596,1.01562,1
0.347656,-23.4596,-0.117188,0
0.429688,-21.6194,-0.078125,0
0.34375,-22.2867,-0.078125,0
0.441406,-23.6045,0.117188,0
0.363281,-21.4558,0.351562,0
0.414062,-26.7386,0.0,0
0.191406,-1.18908,0.3125,1
0.210938,70.3834,1.21094,1
0.226562,67.0009,0.429688,1
0.25,-17.6274,0.234375,1
0.398438,-30.6035,0.0,0
0.449219,-20.7922,0.15625,0
0.433594,-23.0466,-0.078125,0
0.34375,-21.9583,-0.117188,0
0.433594,-22.9896,-0.15625,0
0.367188,-21.8302,0.390625,0
0.410156,-19.9008,-0.351562,0
0.484375,-20.1279,0.234375,0
0.425781,-19.218,-0.3125,0
0.371094,-18.1106,0.0,0
0.433594,-18.2781,-0.195312,0
0.382812,-24.7603,-0.0390625,0
0.445312,5.23714,0.585938,1
0.347656,-14.2266,0.117188,1
0.402344,-29.0755,0.0,0
0.480469,-6.8654,0.0390625,1
0.25,65.2301,1.32812,1
0.398438,-20.4578,-0.273438,0
0.328125,-9.75489,0.625,1
0.386719,-16.3111,0.0,0
0.273438,66.67,0.9375,1
0.21875,160.48,0.546875,1
0.195312,-10.0779,0.390625,1
0.445312,-19.1069,-0.273438,0
0.339844,-20.1223,-0.15625,0
0.339844,-24.9762,-0.0390625,0
0.46875,-18.1087,-0.3125,0
0.363281,-21.238,-0.195312,0
0.425781,-7.4734,0.585938,1
0.40625,-27.9393,0.0,0
0.265625,166.535,0.507812,1
0.359375,-7.76095,0.195312,1
0.328125,-23.8624,-0.234375,0
0.347656,-22.5894,0.0,0
0.363281,-29.1175,0.0,0
0.441406,-20.639,0.3125,0
0.363281,-19.4811,-0.195312,0
0.308594,-4.34927,-0.234375,1
0.328125,-13.3247,0.976562,1
0.398438,-18.4347,0.390625,0
0.382812,-24.5391,0.0,0
0.207031,84.3308,0.820312,1
0.269531,-18.0076,0.390625,0
0.480469,-29.4142,-0.703125,1
0.207031,-4.4352,0.703125,1
0.238281,-1.76105,1.13281,1
0.414062,-35.0449,0.0,0
0.371094,-15.9726,0.351562,0
0.265625,97.3658,0.78125,1
0.226562,4.67024,0.585938,1
0.484375,0.395171,0.898438,1
0.324219,186.133,0.703125,1
0.207031,166.44,0.78125,1
0.4375,0.538555,0.3125,1
0.21875,74.122,0.9375,1
0.308594,-22.7372,0.429688,0
0.21875,-1.96398,0.3125,1
0.234375,59.0485,0.351562,1
0.453125,-20.2583,-0.273438,0
0.382812,-30.4756,0.0,0
0.203125,179.566,0.3125,1
0.429688,-21.4107,-0.078125,0
0.421875,-18.6062,0.585938,1
0.472656,-22.5781,-0.078125,0
0.382812,-20.262,0.0,0
0.484375,-19.8804,0.46875,0
0.371094,-2.92306,0.625,1
0.453125,-20.018,-0.234375,0
0.378906,-15.4984,0.0,0
0.417969,-21.2305,-0.234375,0
0.46875,-18.2836,-0.273438,0
0.234375,161.788,0.429688,1
0.5,-0.370691,0.703125,1
0.207031,-17.151,0.273438,1
0.382812,1.65434,0.195312,1
0.273438,-20.3963,0.351562,0
0.410156,-28.2247,0.0,0
0.457031,-20.2657,-0.3125,0
0.289062,99.5084,0.507812,1
0.457031,-20.7885,0.3125,0
0.4375,-19.9194,-0.15625,0
0.214844,154.409,0.546875,1
0.363281,-22.03,0.0,0
0.464844,-20.6539,-0.234375,0
0.242188,-24.5026,0.625,0
0.34375,-19.1124,-0.15625,0
0.332031,-20.0981,-0.15625,0
0.472656,-20.8053,0.0,0
0.394531,-32.9276,0.0,0
0.449219,-19.0458,-0.195312,0
0.21875,4.6527,0.820312,1
0.359375,-23.3319,0.0,0
0.347656,-21.0037,0.0,0
0.484375,-0.475605,0.664062,1
0.457031,-17.8826,0.273438,0
0.253906,-28.8537,0.351562,0
0.46875,-6.88654,-0.117188,1
0.402344,-20.6539,0.078125,0
0.207031,167.477,0.351562,1
0.25,-8.56468,0.664062,1
0.25,-23.8509,0.46875,0
0.4375,-19.6778,-0.234375,0
0.464844,-19.4014,-0.234375,0
0.257812,-19.5479,0.390625,0
0.488281,-19.031,0.15625,0
0.355469,-26.106,-0.078125,0
0.382812,1.51265,0.351562,1
0.476562,-21.7586,0.0,0
0.488281,-20.5344,0.117188,0
0.410156,9.74069,0.742188,1
0.367188,-21.9583,0.0,0
0.382812,-8.9716,0.117188,1
0.496094,-20.5176,-0.195312,0
0.203125,-2.43468,0.273438,1
0.285156,185.464,0.664062,1
0.339844,-23.9236,0.351562,0
0.28125,-26.4961,0.234375,0
0.5,-18.6246,-0.273438,0
0.316406,-6.1421,0.0390625,1
0.382812,-19.7726,-0.078125,0
0.378906,-18.7464,0.351562,0
0.441406,11.5966,0.078125,1
0.410156,-28.2247,0.0,0
0.453125,-17.5009,0.3125,0
0.472656,-21.1987,0.078125,0
0.375,-18.21,0.3125,0
0.230469,-8.79285,0.820312,1
0.402344,-29.0755,0.0,0
0.441406,-23.7401,0.117188,0
0.433594,-21.8848,0.0,0
0.386719,-23.2215,0.0,0
0.425781,1.68408,0.273438,1
0.433594,-16.2729,0.0,0
0.351562,8.18116,0.546875,1
0.324219,-19.7187,-0.078125,0
0.414062,-33.4311,0.0,0
0.382812,-9.38783,0.117188,1
0.480469,-20.5157,-0.273438,0
0.476562,-19.5145,-0.234375,0
0.308594,-6.45171,0.78125,1
0.296875,174.663,1.44531,1
0.421875,-22.1111,-0.078125,0
0.398438,-18.0425,0.351562,0
0.421875,13.5458,0.390625,1
0.226562,-21.4107,0.234375,0
0.257812,3.1647,0.390625,1
0.335938,1.83627,0.117188,1
0.367188,-20.3981,-0.273438,0
0.210938,69.807,0.976562,1
0.457031,-20.9008,-0.195312,0
0.351562,-19.0625,-0.15625,0
0.324219,-21.2662,-0.078125,0
0.207031,71.7974,0.46875,1
0.5,-20.0739,-0.234375,0
0.359375,-16.6448,0.0,0
0.332031,-20.9869,-0.0390625,0
0.210938,71.3772,1.13281,1
0.296875,6.03835,0.390625,1
0.429688,16.5317,0.820312,1
0.398438,-20.4578,-0.273438,0
0.371094,-18.7723,0.0,0
0.417969,-19.7168,0.351562,0
0.410156,-18.7298,0.195312,0
0.203125,-5.58665,0.625,1
0.386719,-19.6277,-0.351562,0
0.488281,-17.3909,0.351562,0
0.457031,-18.6357,-0.234375,0
0.363281,-21.7661,0.351562,0
0.4375,-21.9112,-0.15625,0
0.222656,179.97,0.859375,1
0.207031,68.7601,0.546875,1
0.339844,-20.6035,-0.0390625,0
0.382812,-16.9224,0.0,0
0.367188,-19.6277,0.390625,0
0.359375,-16.6448,0.0,0
0.382812,1.51265,0.351562,1
0.335938,-22.8396,0.0,0
0.449219,-20.3832,0.15625,0
0.433594,-19.268,0.3125,0
0.390625,-20.7941,-0.117188,0
0.277344,76.0113,0.976562,1
0.429688,-28.3458,0.0,0
0.402344,-17.9157,-0.195312,0
0.285156,181.007,0.9375,1
0.378906,-28.9336,0.0,0
0.382812,-8.9716,0.117188,1
0.375,-11.4467,0.859375,1
0.320312,-23.0846,0.3125,0
0.433594,-22.2905,-0.117188,0
0.378906,-18.4752,0.351562,0
0.203125,160.876,0.742188,1
0.238281,62.5721,0.351562,1
0.433594,-1.18908,0.546875,1
0.414062,-22.6084,-0.117188,0
0.339844,-20.1055,-0.078125,0
0.339844,59.8404,0.703125,1
0.398438,2.80401,0.3125,1
0.445312,-22.0205,-0.15625,0
0.234375,-11.0847,0.3125,0
0.5,-16.7379,-0.3125,0
0.480469,-21.4258,0.078125,0
0.40625,-26.7484,0.0,0
0.238281,72.8526,0.390625,1
0.496094,-20.3235,0.351562,0
0.429688,-14.6799,0.3125,0
0.402344,-31.8282,0.0,0
0.464844,-18.4439,-0.234375,0
0.328125,-19.9399,0.429688,0
0.40625,-18.5693,-0.195312,0
0.335938,-8.31897,1.01562,1
0.449219,-21.4089,-0.078125,0
0.363281,-19.5535,-0.234375,0
0.347656,-22.2471,0.0,0
0.3125,-1.35698,0.234375,1
0.234375,69.6187,0.46875,1
0.28125,82.8792,1.60156,1
0.203125,176.425,0.78125,1
0.492188,-17.2004,0.195312,0
0.453125,-19.8785,0.351562,0
0.355469,-21.6946,-0.234375,0
0.5,-20.4093,-0.3125,0
0.386719,-11.8823,0.0,0
0.234375,171.076,0.703125,1
0.371094,-19.0828,-0.234375,0
0.238281,161.632,0.664062,1
0.476562,-19.6815,-0.3125,0
0.210938,68.5555,1.09375,1
0.226562,62.1892,0.859375,1
0.457031,9.09022,0.234375,1
0.324219,87.3833,0.585938,1
0.347656,-21.5611,-0.078125,0
0.320312,-21.3375,0.351562,0
0.195312,-7.12965,0.664062,1
0.316406,-20.6091,0.429688,0
0.222656,169.966,0.625,1
0.488281,-20.3832,0.351562,0
0.3125,-21.3169,-0.195312,0
0.289062,-2.32618,0.859375,1
0.246094,-16.8475,0.625,0
0.222656,77.7458,0.46875,1
0.472656,-19.192,0.195312,0
0.34375,-19.6815,-0.273438,0
0.476562,-21.1893,-0.195312,0
0.335938,-18.4992,-0.273438,0
0.382812,-16.3895,0.0,0
0.203125,-4.65796,0.859375,1
0.332031,-22.0432,-0.078125,0
0.480469,-17.5852,-0.234375,0
0.382812,-8.9716,0.117188,1
0.359375,-20.4746,0.390625,0
0.234375,61.3438,0.625,1
0.421875,-22.8814,-0.0390625,0
0.320312,-23.6579,0.429688,0
0.355469,-12.4493,0.429688,1
0.332031,-24.3624,-0.0390625,0
0.410156,-20.7941,-0.195312,0
0.476562,-22.1564,-0.078125,0
0.257812,-5.81333,0.78125,1
0.457031,-17.9543,0.273438,0
0.410156,-20.6875,0.117188,0
0.492188,-18.8148,-0.195312,0
0.296875,68.6381,0.585938,1
0.375,-18.3941,0.0,0
0.449219,-15.7072,0.3125,0
0.164062,-7.48575,0.742188,1
0.332031,-23.9083,0.0,0
0.285156,1.18908,0.429688,1
0.460938,-20.1409,-0.273438,0
0.410156,-20.6128,-0.078125,0
0.335938,-10.9191,0.507812,1
0.386719,-19.1161,-0.15625,0
0.398438,-18.933,0.3125,0
0.433594,-18.3278,-0.273438,0
0.390625,-30.754,0.0,0
0.207031,89.1502,1.28906,1
0.472656,-19.9417,0.3125,0
0.375,-20.8652,0.3125,0
0.242188,-3.88471,0.273438,1
0.425781,-7.4734,0.585938,1
0.230469,88.3369,0.46875,1
0.421875,-23.8318,0.0,0
0.367188,-18.6117,-0.234375,0
0.394531,-7.46458,0.15625,1
0.441406,-20.5176,-0.195312,0
0.351562,-21.193,0.0,0
0.351562,-21.4521,0.390625,0
0.339844,3.87419,0.351562,1
0.46875,-20.1707,0.390625,0
0.460938,-16.8256,0.273438,0
0.253906,181.317,1.21094,1
0.285156,7.7733,0.703125,1
0.355469,-24.3067,0.0,0
0.359375,-19.7596,-0.234375,0
0.441406,-1.72956,0.390625,1
0.484375,-22.2603,0.0,0
0.328125,-9.75489,0.625,1
0.3125,-8.10521,1.13281,1
0.382812,-19.3291,0.273438,0
0.429688,-21.1199,-0.195312,0
0.347656,-22.3094,-0.15625,0
0.246094,-19.689,0.429688,0
0.351562,-18.7963,-0.195312,0
0.304688,-6.63827,0.15625,1
0.382812,-20.9663,-0.195312,0
0.453125,-18.3904,0.3125,0
0.390625,-20.5792,-0.234375,0
0.375,-8.59651,0.703125,1
0.226562,171.9,0.585938,1
0.375,-25.8823,0.0,0
0.371094,-17.001,0.273438,0
0.492188,-23.3262,0.0390625,0
0.335938,-23.9637,-0.195312,0
0.425781,-22.8567,0.0390625,0
0.359375,-10.101,0.546875,1
0.351562,-21.5592,-0.078125,0
0.34375,-19.3865,-0.117188,0
0.488281,-20.7081,-0.195312,0
0.429688,-23.7592,-0.0390625,0
0.394531,-27.2881,0.0,0
0.195312,-9.73892,0.351562,1
0.363281,3.34333,0.273438,1
0.355469,189.806,0.820312,1
0.445312,-21.3544,0.195312,0
0.34375,0.346211,0.3125,1
0.203125,178.041,0.742188,1
0.410156,-19.8636,-0.195312,0
0.496094,-21.2024,-0.15625,0
0.277344,-5.03174,1.17188,1
0.347656,-18.0297,0.351562,0
0.480469,17.5412,0.078125,1
0.492188,9.36125,0.15625,1
0.5,-17.281,0.195312,0
0.238281,-20.9719,0.273438,0
0.398438,-18.302,0.273438,0
0.359375,-21.7247,0.351562,0
0.402344,-14.5624,0.0,0
0.359375,-16.3658,0.0,0
0.496094,-1.26779,-0.273438,1
0.277344,161.375,0.507812,1
0.253906,-22.5591,0.234375,0
0.351562,-8.44799,0.3125,1
0.441406,-21.5197,0.3125,0
0.5,-19.9529,-0.15625,0
0.421875,-20.1428,-0.273438,0
0.253906,87.1697,0.9375,1
0.457031,-17.0431,0.3125,0
0.332031,96.4728,1.01562,1
0.355469,-0.288508,0.546875,1
0.441406,83.733,0.898438,1
0.230469,-6.82842,0.46875,1
0.3125,0.110157,0.390625,1
0.398438,-6.60658,0.507812,1
0.378906,-27.3866,0.0,0
0.394531,-19.8804,-0.234375,0
0.203125,152.942,0.78125,1
0.21875,182.75,0.546875,1
0.363281,-26.7934,0.0,0
0.203125,88.9596,0.46875,1
0.492188,-9.13803,0.117188,1
0.457031,-18.1529,-0.234375,0
0.472656,-18.9275,-0.273438,0
0.453125,-14.6762,0.351562,1
0.484375,-19.7298,-0.234375,0
0.453125,-20.1968,-0.078125,0
0.285156,-20.3571,0.585938,0
0.363281,-22.7353,-0.15625,0
0.367188,-3.87419,-0.078125,1
0.378906,-7.39581,0.46875,1
0.441406,-19.4959,0.390625,0
0.457031,-23.8987,0.078125,0
